nigger,2495
a,1335
is,1309
you,1301
the,796
die,748
and,684
jew,649
fat,642
to,613
i,583
gay,555
of,551
suck,389
are,387
mexicans,363
fuck,345
your,329
cunt,308
in,297
that,289
bunksteve,278
it,259
like,255
tommy2010,227
fucking,225
,215
with,208
ancestryfuck-off-jewish,207
my,195
shit,183
yourself,182
spanish,181
have,180
on,180
centraliststupid,179
licker,179
fan-1967,178
this,177
faggot,173
ass,166
kill,165
for,156
get,155
u,154
drink,150
be,150
me,150
bleachanhero,148
piece,142
not,142
bitch,141
do,130
if,129
who,127
so,126
all,117
go,110
what,110
as,109
stupid,109
they,108
just,105
homo,100
hate,98
you're,95
can,94
but,92
people,92
about,91
or,91
edie,90
di,90
romney,89
mitt,89
by,85
he,85
was,85
wikipedia,78
from,78
will,77
an,76
no,75
chink,73
them,72
cocksucking,71
off,71
right,71
at,70
jforget,70
jews,69
don't,69
-,67
make,67
am,66
here,66
page,65
american,64
out,64
scum,63
then,63
why,62
life,62
how,60
love,60
up,59
couriano,56
should,56
because,56
asian,56
some,56
stop,55
think,54
would,54
down,54
faggotjéské,54
has,53
his,51
nl33ers,50
their,50
we,50
good,49
know,48
block,48
making,47
come,47
white,46
usernhrhs2010,46
there,46
little,45
said,44
other,44
shitty,44
still,44
one,43
were,43
more,43
userenigmaman,43
d31r,42
dont,42
want,41
i'm,39
only,39
being,39
im,37
racist,37
than,37
even,36
man,36
also,35
when,34
hey,34
ur,34
post,34
homosexual,33
it's,33
information,33
world,32
these,32
its,32
nigga,32
bunch,32
jewish,32
now,32
which,31
nothing,30
fag,30
going,29
time,29
dick,29
need,29
article,28
computeri,28
say,28
where,28
oh,27
mesan,27
california,27
diego,27
those,27
chula,27
again,27
shitheadi,27
edit,27
vista,27
doesn't,27
arrest,27
her,26
hell,26
fucker,26
too,26
own,26
been,26
rape,25
such,25
did,25
see,25
take,25
never,24
thing,24
big,24
had,24
give,24
him,24
job,24
real,24
money,23
please,23
nazi,23
very,23
ever,23
black,23
got,23
cock,23
back,23
does,23
fucked,22
cool,22
muslim,22
fuckin,22
face,22
penis,22
pages,21
really,21
any,21
talk,21
i'll,21
muslims,21
quit,21
every,20
mother,20
games,20
ruin,20
adding,20
worse,20
articles,20
cult,20
while,20
hope,20
dirty,20
she,20
retarded,20
internet,20
could,20
delete,19
game,19
things,19
use,19
ea,19
true,19
against,19
comment,19
name,19
f2p,19
over,19
'homosexuals',19
much,19
well,19
edits,18
aren't,18
before,18
try,18
call,18
keep,18
around,18
she's,18
mom,18
mean,18
blocked,18
point,17
look,17
won't,17
dumb,17
bastard,17
2,17
put,17
arguing,16
can't,16
asshole,16
most,16
live,16
guy,16
anything,16
sad,16
find,16
better,16
day,16
pussy,16
gonna,15
used,15
fact,15
everyone,15
probably,15
ip,15
user,15
loser,15
guys,15
first,15
old,15
death,15
israel,15
site,14
doing,14
pathetic,14
something,14
yo,14
new,14
editing,14
into,14
sorry,14
place,14
wiki,14
nl33ersi,14
tell,14
after,14
damn,14
write,14
r,14
cant,14
work,14
wait,14
wrong,14
americans,14
must,14
way,14
profile,13
someone,13
reason,13
change,13
sources,13
islam,13
truth,13
thought,13
eat,13
son,13
until,13
us,13
niggers,13
korean,13
sucking,13
hitler,12
last,12
great,12
language,12
wheelchairi,12
continue,12
watch,12
sex,12
bad,12
cuz,12
trying,12
feel,12
nazis,12
believe,12
already,12
maybe,12
hello,12
learn,12
indian,12
same,12
da,12
many,11
that's,11
whore,11
read,11
holocaust,11
show,11
anyone,11
boy,11
wanna,11
actually,11
men,11
motherfucker,11
family,11
views,11
least,11
long,11
another,11
let,11
says,11
korea,11
ya,11
sure,11
homosexuals,11
motherfucking,11
added,11
he's,11
comments,11
women,11
g,11
balls,11
both,11
molesting,10
america,10
race,10
faggots,10
shut,10
fool,10
called,10
idiots,10
our,10
anti-semite,10
free,10
list,10
sucker,10
evil,10
comes,10
prick,10
seriously,10
virgin,10
criteria,10
war,10
head,10
play,10
jesus,10
turks,10
whole,10
everything,10
dear,10
under,10
hi,9
enough,9
queer,9
idiot,9
russian,9
words,9
4,9
religion,9
1,9
small,9
yet,9
side,9
bet,9
country,9
made,9
either,9
party,9
warning,9
children,9
crap,9
ugly,9
thats,9
hard,9
likes,9
mum,9
ban,9
care,9
sucks,9
facts,9
n,9
lol,9
ignorant,9
friends,9
else,9
yeah,9
god,9
thanks,9
lick,9
calling,8
english,8
killed,8
deleting,8
section,8
dare,8
useless,8
others,8
homosexuality,8
f,8
may,8
dead,8
mah,8
always,8
dude,8
without,8
normal,8
might,8
funny,8
chinese,8
bastards,8
banned,8
males,8
girl,8
dahn,8
through,8
though,8
person,8
help,8
enjoys,8
lies,8
8d-,8
away,8
once,8
nation,8
3,8
remember,8
christian,8
stay,8
state,8
cause,7
butt,7
wtf,7
nerd,7
ps,7
omp,7
human,7
bible,7
billcj's,7
trash,7
youre,7
anymore,7
terrorists,7
support,7
users,7
arabs,7
coming,7
crazy,7
years,7
propaganda,7
leave,7
irish,7
sick,7
didn't,7
liberal,7
speech,7
isn't,7
talking,7
jlatondre,7
disgusting,7
s,7
mind,7
city,7
saying,7
far,7
kids,7
claim,7
poor,7
i've,7
hates,7
dog,7
deleted,7
islamic,7
lost,7
wrote,7
today,7
stuff,7
written,7
told,7
two,7
less,7
cynical,7
arab,7
boys,7
yes,6
wow,6
become,6
biggest,6
sina,6
body,6
ahead,6
course,6
raped,6
hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,6
guess,6
wants,6
strong,6
vagina,6
needs,6
order,6
neo-nazi,6
pakistani,6
christ,6
revert,6
indians,6
gs,6
brain,6
friend,6
destroy,6
land,6
lie,6
lolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol,6
ones,6
slut,6
negro,6
hahaha,6
dicks,6
german,6
problem,6
twat,6
throw,6
makes,6
search,6
vandalize,6
pig,6
word,6
taken,6
censor,6
bag,6
mr,6
thank,6
countries,6
ips,6
woman,6
unsigned,6
accept,6
understand,6
came,6
remove,6
child,6
found,6
correct,6
done,6
faith,6
germany,6
term,6
best,6
stick,6
wish,6
history,6
inch,6
known,6
england,6
getting,6
fascist,6
laid,6
since,6
jewranger,6
obviously,6
porn,6
above,6
three,6
5,6
admin,6
having,6
text,6
mental,6
gawd,6
6,6
british,6
hours,6
behind,6
motherfuckers,6
bout,6
cares,6
gays,6
master,6
niggertard,5
stillborn,5
kind,5
fine,5
h,5
especially,5
cus,5
pov,5
account,5
doubt,5
vandalism,5
however,5
house,5
fagget,5
wit,5
ct,5
rw's,5
awww,5
link,5
desperado,5
listen,5
hes,5
lot,5
china,5
dickwad,5
gwernol,5
rules,5
biased,5
looks,5
finally,5
o,5
message,5
ill,5
girls,5
europeans,5
stinky,5
year,5
fake,5
bongwarrior,5
gets,5
typical,5
cum,5
spent,5
next,5
sexy,5
retards,5
ain't,5
reverting,5
straight,5
act,5
tea,5
utc,5
spell,5
slave,5
cunts,5
cut,5
anyway,5
martin,5
fuckin',5
huge,5
rsvp,5
whatever,5
female,5
ask,5
include,5
proud,5
barnstar,5
several,5
anti-semites,5
common,5
c,5
discussion,5
turn,5
retard,5
cuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti,5
dvd,5
ali,5
everybody,5
clearly,5
ilchee,5
filthy,5
whites,5
tried,5
view,5
defending,5
news,5
admins,5
bullshit,5
burn,5
hispanic,5
queen,5
question,5
christians,5
peace,5
slim,5
mom's,5
front,5
created,5
society,5
jus,5
planet,5
hatred,5
complete,5
school,5
rights,5
lover,5
times,5
conway,5
albino,5
shyt,4
