you,5929
fuck,3267
i,1893
a,1732
suck,1525
shit,1515
ass,1449
the,1292
is,1181
u,1179
are,1096
yourself,919
die,912
and,838
fucking,820
of,792
to,746
your,718
my,708
in,707
go,706
cunt,697
yourselfgo,621
nigger,593
me,532
kill,525
wikipedia,524
piece,447
cock,430
will,406
off,404
damn,386
gay,385
fucker,373
faggot,368
rape,366
offfuck,360
this,359
mexicans,356
sucks,348
anal,342
bitch,338
fat,337
bitchesfuck,333
am,318
cocksucker,311
bitchfuck,311
,304
mothjer,304
bunksteve,278
assfuck,277
can,269
dick,259
that,258
penissmall,249
going,244
bastard,242
like,231
securityfuck,227
homeland,227
it,226
d,224
useless,221
up,220
with,218
bot,217
block,214
ancestryfuck-off-jewish,207
get,207
wiki,193
have,189
loves,188
shitfuck,182
for,179
atheist,178
bradbury,177
anthony,177
cocksucking,175
fired,168
on,165
must,164
shut,158
jim,158
wales,156
all,153
pigs,153
drink,149
bleachanhero,148
don't,144
if,143
here,141
bitchmattythewhite,139
lick,137
pro-assadhanibal911you're,134
thieves,131
page,131
no,129
haahhahahah,128
life,128
yaaa,128
yaaaaah,128
suck'u,127
about,122
eat,122
what,122
8dpenis,118
edits,117
so,117
loser,113
admins,112
an,108
come,108
cunts,107
work,107
penis,106
cocks,105
nice,104
hate,103
big,102
murder,102
who,101
removing,101
do,100
notrhbysouthbanof,100
communism,100
right,100
down,99
post,99
not,99
still,98
be,97
mum,96
talk,95
information,95
said,93
eats,93
homo,92
asshole,91
whore,90
edie,90
they,90
di,90
bitches,88
fuckin,86
usernhrhs2010,85
romney,84
computeri,84
mitt,84
it's,83
mesan,81
california,81
diego,81
chula,81
give,81
shitheadi,81
thanks,81
vista,81
arrest,81
reading,80
as,79
dickfucking,78
know,78
jasenm222,78
stupid,77
edit,77
ban,75
king,73
god,73
chink,72
mother,72
njgw,72
watching,72
fun,72
where,72
little,71
ruining,71
jforget,70
bestfrozen,69
raid,69
lion,69
threads,68
rvv,68
things,67
blank,67
people,67
coward,66
you're,66
just,64
sucku,64
from,63
libtard,62
or,62
idea,62
fuckbags,61
mods,61
limped-dicked,61
kike,60
i'm,60
by,59
ugly,58
credit,57
due,57
nate,56
love,54
censorship,53
he,53
stop,53
why,52
censor,52
american,52
scum,52
again,51
continue,51
asian,51
nl33ers,50
take,49
shitty,48
was,47
hell,46
how,45
over,44
then,44
motherfucker,43
youcaltlas,42
d31r,42
but,42
r,41
live,41
need,41
gonna,40
hey,40
some,39
n,38
idiot,37
at,37
out,37
because,36
one,35
hope,35
should,35
pussy,35
would,34
long,34
think,33
didn't,33
son,32
i'll,32
malusia,31
name,31
warning,31
did,31
ashol,31
being,30
want,29
her,29
assholeyou,29
hahahahahahahahahahahahaha,29
time,28
dumb,28
his,28
bitchmother,28
them,28
tell,28
ur,27
cant,27
hi,26
account,26
caltlas,26
filter,26
fag,26
its,26
good,26
wrote,26
dust,25
head,25
more,25
old,25
day,25
other,25
got,25
sign,25
make,25
everyday,25
unemployed,25
dont,24
rots,24
world,24
outside,24
steal,24
too,24
back,24
password,24
real,24
never,23
im,23
she,23
user,23
now,23
nothing,22
something,22
pedo,22
leave,22
before,22
than,22
she's,22
we,22
monkeyman,22
own,22
face,22
oh,21
won't,21
gg,21
such,21
sloppy,21
saaaaad,21
f,21
him,21
well,21
ip,20
when,20
article,20
ever,20
has,20
dirty,20
way,20
blocked,20
there,20
yo,19
even,19
fuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuck,19
delete,19
also,19
prick,19
see,19
man,19
any,18
suckersyou,18
say,18
nazi,18
mom,18
mean,18
