nigger,2495
a,1335
is,1310
you,1301
the,796
die,748
and,685
jew,650
fat,642
to,613
i,583
gay,555
of,551
suck,389
are,387
mexicans,363
fuck,345
your,329
cunt,308
in,297
that,289
bunksteve,278
it,259
like,255
tommy2010,227
fucking,225
,224
with,208
ancestryfuck-off-jewish,207
my,195
shit,183
yourself,182
spanish,181
have,180
on,180
centraliststupid,179
licker,179
fan-1967,178
this,177
faggot,173
ass,167
kill,165
for,156
get,155
u,154
me,151
drink,150
be,150
bleachanhero,148
not,142
piece,142
bitch,141
do,130
if,129
who,127
so,126
all,117
dont,111
go,110
what,110
stupid,109
as,109
they,108
just,105
youre,103
homo,100
hate,98
can,94
people,92
but,92
about,91
or,91
edie,90
di,90
romney,89
mitt,89
he,85
was,85
by,85
from,78
wikipedia,78
will,77
im,76
an,76
no,75
chink,73
them,72
right,71
off,71
jforget,71
cocksucking,71
at,70
jews,70
-,67
make,67
here,66
am,66
its,65
page,65
american,64
out,64
scum,63
then,63
life,62
why,62
how,60
love,60
up,59
couriano,56
because,56
should,56
some,56
asian,56
stop,55
down,54
think,54
would,54
faggotjéské,54
has,53
his,51
their,50
nl33ers,50
we,50
good,49
know,48
block,48
making,47
come,47
white,47
usernhrhs2010,46
there,46
little,45
other,44
said,44
shitty,44
still,44
were,44
userenigmaman,43
more,43
one,43
d31r,42
want,41
only,40
being,39
racist,38
than,37
even,36
man,36
homosexual,35
also,35
ur,34
when,34
hey,34
post,34
information,33
now,32
world,32
bunch,32
nigga,32
these,32
jewish,32
which,31
nothing,30
fag,30
homosexuals,30
dick,30
cant,30
going,29
time,29
need,29
article,28
computeri,28
doesnt,28
say,28
where,28
mesan,27
hell,27
california,27
vista,27
shitheadi,27
edit,27
arrest,27
again,27
fuckin,27
diego,27
chula,27
those,27
oh,27
her,26
too,26
own,26
ill,26
fucker,26
been,26
see,25
did,25
rape,25
such,25
take,25
had,25
real,24
never,24
give,24
thing,24
job,24
him,24
big,24
black,23
please,23
cock,23
money,23
nazi,23
very,23
got,23
back,23
does,23
ever,23
muslim,22
shes,22
face,22
fucked,22
penis,22
cool,22
pages,21
quit,21
muslims,21
really,21
talk,21
any,21
worse,20
she,20
adding,20
internet,20
articles,20
well,20
hope,20
games,20
thats,20
dirty,20
cult,20
while,20
retarded,20
every,20
could,20
ruin,20
mother,20
use,19
arent,19
f2p,19
comment,19
name,19
much,19
ea,19
wont,19
things,19
delete,19
against,19
over,19
game,19
true,19
mean,18
call,18
blocked,18
mom,18
keep,18
around,18
try,18
edits,18
before,18
bastard,17
look,17
point,17
put,17
dumb,17
2,17
pussy,16
anything,16
most,16
live,16
day,16
guy,16
arguing,16
guys,16
hes,16
asshole,16
better,16
find,16
sad,16
loser,15
gonna,15
user,15
death,15
probably,15
first,15
ip,15
israel,15
fact,15
everyone,15
used,15
old,15
into,14
after,14
wrong,14
work,14
americans,14
wait,14
new,14
place,14
way,14
must,14
doing,14
r,14
something,14
pathetic,14
editing,14
sorry,14
yo,14
wiki,14
tell,14
write,14
site,14
nl33ersi,14
damn,14
korean,13
thought,13
islam,13
son,13
profile,13
someone,13
sucking,13
niggers,13
reason,13
sex,13
until,13
us,13
sources,13
change,13
eat,13
truth,13
watch,13
indian,12
maybe,12
feel,12
learn,12
last,12
da,12
hitler,12
cuz,12
same,12
language,12
already,12
hello,12
believe,12
trying,12
nazis,12
continue,12
great,12
wheelchairi,12
bad,12
women,11
boy,11
views,11
long,11
balls,11
men,11
says,11
motherfucking,11
sure,11
least,11
motherfucker,11
many,11
another,11
comments,11
family,11
actually,11
read,11
wanna,11
anyone,11
added,11
ya,11
sucker,11
let,11
holocaust,11
whore,11
g,11
show,11
both,11
korea,11
called,10
evil,10
head,10
idiots,10
dear,10
race,10
play,10
comes,10
faggots,10
jesus,10
america,10
whole,10
molesting,10
free,10
prick,10
criteria,10
turks,10
under,10
virgin,10
yet,10
list,10
our,10
fool,10
war,10
everything,10
shut,10
anti-semite,10
seriously,10
queer,9
side,9
crap,9
made,9
likes,9
1,9
facts,9
country,9
words,9
god,9
religion,9
4,9
n,9
children,9
mum,9
sucks,9
bet,9
either,9
enough,9
hard,9
lick,9
russian,9
lol,9
warning,9
ugly,9
yeah,9
care,9
party,9
friends,9
thanks,9
small,9
ignorant,9
ive,9
hi,9
idiot,9
else,9
ban,9
didnt,9
isnt,9
aint,9
enjoys,8
banned,8
section,8
though,8
mah,8
dare,8
normal,8
dude,8
stay,8
3,8
dead,8
dahn,8
nation,8
away,8
others,8
homosexuality,8
remember,8
may,8
males,8
girl,8
english,8
might,8
chinese,8
christian,8
calling,8
f,8
useless,8
lies,8
person,8
state,8
once,8
funny,8
deleting,8
without,8
help,8
always,8
bastards,8
killed,8
8d-,8
s,8
through,8
speech,7
jlatondre,7
sick,7
irish,7
whats,7
nerd,7
two,7
disgusting,7
history,7
crazy,7
less,7
stuff,7
claim,7
written,7
support,7
propaganda,7
today,7
cynical,7
dog,7
butt,7
hates,7
leave,7
ps,7
deleted,7
kids,7
told,7
human,7
wtf,7
islamic,7
users,7
liberal,7
city,7
poor,7
arabs,7
omp,7
bible,7
wrote,7
mind,7
billcjs,7
years,7
saying,7
cause,7
boys,7
coming,7
trash,7
lost,7
talking,7
arab,7
far,7
terrorists,7
anymore,7
search,6
neo-nazi,6
understand,6
friend,6
england,6
correct,6
gays,6
since,6
wow,6
vandalize,6
body,6
6,6
throw,6
laid,6
christ,6
child,6
getting,6
ones,6
found,6
twat,6
known,6
motherfuckers,6
text,6
problem,6
bout,6
best,6
lolololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololololol,6
order,6
indians,6
having,6
taken,6
unsigned,6
remove,6
raped,6
wants,6
dicks,6
fascist,6
destroy,6
land,6
bag,6
become,6
british,6
ips,6
obviously,6
hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,6
guess,6
vagina,6
woman,6
hours,6
pig,6
accept,6
5,6
thank,6
hahaha,6
negro,6
course,6
mental,6
admin,6
jewranger,6
faith,6
wish,6
censor,6
needs,6
word,6
behind,6
german,6
brain,6
done,6
strong,6
cares,6
biggest,6
sina,6
theyre,6
lie,6
moms,6
yes,6
pakistani,6
three,6
came,6
mr,6
germany,6
above,6
makes,6
gs,6
term,6
revert,6
ahead,6
porn,6
inch,6
gawd,6
stick,6
master,6
slut,6
countries,6
wasnt,6
filthy,5
front,5
rsvp,5
hispanic,5
jus,5
ct,5
whites,5
straight,5
rws,5
girls,5
desperado,5
complete,5
gwernol,5
europeans,5
christians,5
stinky,5
year,5
everybody,5
view,5
cum,5
dickwad,5
slim,5
act,5
anti-semites,5
school,5
conway,5
china,5
common,5
female,5
gets,5
stillborn,5
hatred,5
however,5
blocking,5
niggertard,5
sexy,5
message,5
looks,5
ali,5
o,5
bullshit,5
planet,5
cunts,5
ask,5
cus,5
c,5
link,5
created,5
times,5
include,5
awww,5
whatever,5
wit,5
several,5
dvd,5
especially,5
lot,5
albino,5
question,5
defending,5
cut,5
kind,5
finally,5
pov,5
turn,5
news,5
slave,5
e,5
tried,5
queen,5
typical,5
proud,5
retard,5
spent,5
anyway,5
biased,5
martin,5
lover,5
listen,5
h,5
discussion,5
utc,5
reverting,5
m,5
next,5
retards,5
fagget,5
doubt,5
soldiers,5
fine,5
peace,5
burn,5
account,5
cuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcuntcunti,5
society,5
tea,5
ilchee,5
fake,5
house,5
huge,5
bongwarrior,5
spell,5
barnstar,5
clearly,5
rights,5
rules,5
vandalism,5
admins,5
rather,4
illegally,4
id,4
fucken,4
community,4
