i,1524
you,1284
die,1019
ass,735
will,577
to,458
kill,412
and,375
the,294
your,266
going,254
am,248
if,197
a,186
yourself,173
must,165
jim,158
wales,157
supertr0ll,147
it,134
ban,131
of,129
in,127
murder,105
block,101
don't,95
page,93
edie,90
di,90
fucking,88
live,88
fuck,82
pathetic,80
talk,80
that,79
forever,78
my,78
respect,75
fool,74
on,74
rvv,68
are,67
blank,67
out,67
me,66
be,65
is,64
fuckin,63
lifetime,58
i'm,57
for,49
go,48
do,47
continue,46
with,45
this,44
off,43
have,42
youcaltlas,42
,41
gonna,40
again,40
bitch,40
get,39
or,38
shit,38
all,36
u,36
over,35
i'll,34
hope,34
take,33
up,31
so,30
not,30
bail,29
wanta,29
what,29
simpson,29
butthead,29
jessica,29
beavis,29
420,28
niggaz,28
you're,28
moonshine,28
no,27
just,27
life,27
like,27
fuckunblocklifetime,27
rape,26
caltlas,26
an,26
-,26
filter,25
dust,25
hell,25
who,24
password,24
steal,24
down,24
then,24
as,23
time,22
from,22
by,21
should,21
fat,21
about,21
stop,21
know,21
can,20
see,20
wikipedia,19
but,19
at,19
think,18
death,18
piece,18
im,18
where,17
they,17
hate,17
why,16
more,16
one,16
come,16
he,15
find,15
people,15
bastard,15
now,15
because,14
right,14
face,14
house,13
mother,13
edits,13
we,13
his,13
good,13
them,13
dead,13
dick,13
burn,13
been,13
being,13
little,13
wheelchairi,12
stupid,12
ya,12
was,12
want,12
would,12
faggot,12
user,12
article,12
delete,12
how,11
shoot,11
back,11
cunt,11
family,10
ever,10
world,10
last,10
please,10
give,10
gay,10
head,10
big,10
fire,10
her,10
loser,10
asshole,9
never,9
every,9
when,9
edit,9
white,9
did,9
some,9
fucker,9
than,9
here,9
next,9
into,9
has,9
watch,9
cut,9
there,9
even,9
billcj,9
were,8
need,8
other,8
deleting,8
raped,8
ur,8
wish,8
work,8
8d-,8
make,8
any,8
killed,8
which,8
articles,8
day,7
after,7
eat,7
until,7
won't,7
got,7
can't,7
said,7
editing,7
him,7
away,7
such,7
gun,7
understand,6
keep,6
worthless,6
hey,6
man,6
fact,6
their,6
dare,6
already,6
read,6
seriously,6
destroy,6
kick,6
thing,6
once,6
way,6
put,6
yardie,6
blocked,6
yo,6
grandma,6
jack,6
punch,6
before,6
god,6
warning,6
ill,6
well,6
long,5
2,5
blood,5
wiki,5
also,5
alive,5
cancer,5
call,5
ugly,5
nothing,5
idiot,5
cus,5
blocking,5
son,5
vagina,5
suck,5
believe,5
revert,5
ip,5
dont,5
better,5
hello,5
wrote,5
really,5
earth,5
only,5
anyone,5
shot,5
bloody,5
our,5
reverting,5
could,5
leave,5
planet,5
heart,5
much,5
try,5
stay,5
undoing,5
things,5
it's,5
balls,5
crap,4
upon,4
hi,4
bad,4
stabbing,4
someone,4
jew,4
hunt,4
suggest,4
fag,4
shall,4
cp,4
terri,4
came,4
top,4
jujube,4
first,4
through,4
old,4
hard,4
wikipediadestroy,4
person,4
that's,4
you'll,4
location,4
bullshit,4
prick,4
i've,4
penis,4
around,4
yes,4
jujubedestroy,4
wit,4
play,4
human,4
true,4
hours,4
shut,4
laugh,4
pages,4
deserve,4
account,4
beat,4
comment,4
mom,4
sayin,4
knock,4
wouldn't,4
maybe,4
those,4
cock,4
painful,4
alone,4
queer,4
fun,4
say,4
change,4
muhajirs,4
slowly,4
instead,4
entire,4
3,4
either,4
retards,4
wrong,4
wikipediadeath,4
track,4
free,4
whole,4
says,4
talking,4
goddamn,4
new,4
motherfucker,4
disgusting,4
children,4
hang,4
jujubefuck,4
evil,4
bit,3
point,3
site,3
step,3
looking,3
wow,3
content,3
saying,3
twat,3
miserable,3
girl,3
oh,3
pray,3
fucked,3
piss,3
minutes,3
nerd,3
full,3
ahead,3
tell,3
cause,3
favor,3
jewish,3
sleep,3
sad,3
shows,3
another,3
images,3
hitler,3
ps,3
scum,3
neck,3
jews,3
round,3
hear,3
drop,3
soul,3
bang,3
hopefully,3
everyone,3
listen,3
fagget,3
best,3
reverts,3
whoever,3
order,3
dog,3
important,3
called,3
end,3
wanker,3
afraid,3
threaten,3
single,3
doing,3
coming,3
rot,3
christians,3
too,3
thanks,3
nigger,3
its,3
name,3
care,3
notices,3
message,3
bring,3
had,3
thats,3
pain,3
war,3
friend,3
may,3
few,3
wat,3
ignorant,3
shitty,3
very,3
you’re,3
yeah,3
annoying,3
spent,3
skin,3
nigga,3
start,3
personal,3
anymore,3
look,3
wanna,3
own,3
internet,3
black,3
great,3
aint,3
mean,3
americans,3
years,3
website,3
offended,3
send,3
real,3
throw,3
makes,3
rule,3
sorry,3
homosexual,3
heil,3
throat,3
you've,3
self,3
boy,3
probably,3
us,3
same,3
making,3
da,3
bigger,3
painfully,3
plank,3
kind,3
information,3
thank,3
policies,2
force,2
major,2
eyes,2
ground,2
anti-vandalism,2
jerk,2
front,2
acting,2
d€ath,2
ips,2
protecting,2
fuckwit,2
myles,2
horribly,2
torture,2
warcraft,2
nice,2
biggest,2
corpse,2
pity,2
dispute,2
urinate,2
buisness,2
tour,2
butt,2
reversions,2
learn,2
sue,2
friend's,2
chick,2
mark,2
swear,2
swartz,2
confirmed,2
truth,2
serious,2
couldn't,2
three-revert,2
singapore,2
prepare,2
moments,2
college,2
forces,2
set,2
what's,2
remove,2
pig,2
spare,2
sir,2
criminal,2
re,2
express,2
boi,2
rapper,2
hack,2
parents,2
found,2
matter,2
claim,2
onto,2
honesty,2
done,2
rude,2
bash,2
doesn't,2
wack,2
members,2
rest,2
correct,2
bunch,2
enjoy,2
retard,2
beats,2
robe,2
wikistalking,2
repeatedly,2
uk,2
kiss,2
gross,2
unless,2
these,2
drown,2
t,2
sonek,2
slit,2
period,2
nobody,2
arrange,2
anus,2
mum,2
faggots,2
angry,2
commit,2
stick,2
e,2
whore,2
violating,2
cant,2
memorable,2
fiery,2
award,2
favour,2
hurt,2
sent,2
satan,2
guttyboy3daolcom,2
tight,2
crew,2
15,2
dumbass,2
bombed,2
serve,2
snitch,2
assholes,2
hoping,2
urself,2
days,2
crash,2
insult,2
undo,2
ll,2
group,2
intentions,2
search,2
iraq,2
warn,2
pull,2
honkey,2
freedom,2
aren't,2
useless,2
ago,2
lot,2
blow,2
given,2
humanity,2
limb,2
half,2
wipes,2
attack,2
army,2
hands,2
warhammer,2
rules,2
dirty,2
12,2
joke,2
effect,2
wait,2
church,2
nickel,2
choke,2
love,2
fascist,2
finally,2
threat,2
sure,2
lonely,2
feed,2
choice,2
pit,2
douche,2
nation,2
♠μōōšε♠,2
dies,2
heard,2
today,2
trash,2
wont,2
brains,2
pulp,2
shithead,2
aaron,2
night,2
hunger,2
vile,2
we'll,2
email,2
yuo,2
pineapple,2
year,2
splatter,2
4,2
stand,2
grow,2
trained,2
40000,2
racist,2
three,2
return,2
stomp,2
arse,2
troll,2
pets,2
remember,2
roast,2
body,2
makin,2
inbred,2
youre,2
w,2
teeth,2
bots,2
hit,2
both,2
blacks,2
ruined,2
used,2
niggers,2
issues,2
lame,2
orders,2
dude,2
happen,2
surgery,2
invading,2
users,2
future,2
hippie,2
killing,2
within,2
race,2
secret,2
perish,2
tool,2
noob,2
huh,2
jizz,2
yours,2
asyriac,2
vito,2
violate,2
sam,2
finland,2
semite,2
mad,2
ain't,2
10,2
6,2
i'd,2
prang,2
suicide,2
hair,2
execution-style,2
revenge,2
arrogant,2
goodbye,2
friends,2
shove,2
foolsupertr0ll,2
vengance,2
wear,2
use,2
irish,2
showers,2
pits,2
commenting,2
hated,2
sucka,2
warring,2
anything,2
light,2
guttyboy3d,2
barnstar,2
actually,2
left,2
men,2
speedy,2
utc,2
pussy,2
homo,2
wipe,2
didn't,2
slime,2
ki,2
kid,2
sex,2
vandolism,2
douchebag,2
multiple,2
word,2
filthy,2
motherfuckers,2
gets,2
people's,2
place,2
summer,2
bout,2
everything,2
skull,2
party,2
mr,2
kids,2
else,2
cares,2
guys,2
less,2
strangle,2
seems,2
storm,2
sucker,2
stabbed,2
car,2
iamthecoinman,2
deletin,2
under,2
pl0x,1
sincerly,1
highest,1
ediot,1
tings,1
politically,1
joined,1
most,1
awhile,1
bought,1
tevapedias,1
maggot,1
city,1
cleaning,1
window,1
parent,1
swarms,1
happy,1
returned,1
boss,1
kitten,1
stroke,1
enough,1
medicine,1
kno,1
blurb,1
comics,1
works,1
tongue,1
music,1
slap,1
zimzalabim,1
